conversation_id,type,facet,score,confidence,category,is_scoreable,note
25,distressed,Emotional Boundaries,4,0.92,emotion,True,
25,distressed,Creativity in solutions,2,0.45,cognitive,True,
25,distressed,Psychological construct: Hope scale,2,0.44,cognitive,True,
25,distressed,Depression (DEP),4,0.93,emotion,True,
25,distressed,Understanding Mathematical Concepts,2,0.37,cognitive,True,
25,distressed,Hypomania (Ma),2,0.37,other,True,
25,distressed,Goal-Directed Behavior,2,0.52,other,True,
25,distressed,Depth of Emotional Connections,4,0.82,emotion,True,
25,distressed,Binding foundations index,1,0.45,other,True,
25,distressed,Ego Dissolution Frequency,2,0.33,other,True,
25,distressed,Activator: Turning thoughts into action,2,0.48,other,True,
25,distressed,Exemplariness,1,0.55,other,True,
25,distressed,Frankness,2,0.32,personality,True,
25,distressed,Psychological construct: Psychological Safety climate,1,0.33,cognitive,True,
25,distressed,Psychological construct: Self-Compassion total,5,0.82,emotion,True,
25,distressed,Psychological construct: Executive-Function composite,1,0.33,cognitive,True,
25,distressed,Rebelliousness,2,0.49,personality,True,
25,distressed,Volunteer Work,2,0.38,other,True,
25,distressed,Intellect,2,0.35,other,True,
25,distressed,Use of Mathematical Formulas,2,0.39,cognitive,True,
25,distressed,Coarseness,2,0.5,other,True,
25,distressed,Sensitivity,1,0.51,other,True,
25,distressed,Divided Attention Ability,1,0.31,cognitive,True,
25,distressed,Psychological construct: Acculturative Stress score,5,0.89,cognitive,True,
25,distressed,Dauntlessness,2,0.4,personality,True,
25,distressed,Concreteness,1,0.34,other,True,
25,distressed,Hysteria (Hy),1,0.44,other,True,
25,distressed,Sentence Structure,1,0.34,linguistic,True,
25,distressed,Esteem Needs,2,0.33,personality,True,
25,distressed,Understanding mechanical concepts,1,0.35,other,True,
25,distressed,Auditory Memory Recall,2,0.38,cognitive,True,
25,distressed,Storytelling proficiency,2,0.52,linguistic,True,
25,distressed,Music-lessons years,2,0.35,other,True,
25,distressed,Warmheartedness,5,0.94,emotion,True,
25,distressed,Self-effacement,2,0.54,other,True,
25,distressed,Outspokenness,1,0.53,personality,True,
25,distressed,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Comprehension of spoken information,1,0.54,cognitive,True,
25,distressed,Blissfulness,5,0.83,emotion,True,
25,distressed,Sequential Memory Recall,2,0.4,cognitive,True,
25,distressed,Withdrawnness,1,0.32,other,True,
25,distressed,Conservatism,1,0.53,other,True,
25,distressed,Ardency,2,0.31,personality,True,
25,distressed,Aesthetic Appreciation,1,0.37,other,True,
25,distressed,Value orientation: Universalism,1,0.35,other,True,
25,distressed,Perseverance,2,0.34,other,True,
25,distressed,Regularity of Self-Reflection,1,0.31,other,True,
25,distressed,Controlling Reactions,1,0.35,safety,True,
25,distressed,Psychological construct: Cultural Intelligence – Behavioral,2,0.37,cognitive,True,
25,distressed,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
25,distressed,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Significance: Desire to make an impact,2,0.4,other,True,
25,distressed,Psychological construct: Resilience-Trait score,1,0.3,cognitive,True,
25,distressed,Boredom Susceptibility,1,0.47,other,True,
25,distressed,Psychological construct: Consummatory Pleasure scale,2,0.43,cognitive,True,
25,distressed,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Passport-stamps count,2,0.5,other,True,
25,distressed,Local-food sourcing %,1,0.31,other,True,
25,distressed,Patient care orientation,2,0.48,other,True,
25,distressed,Soft-skill training hours,1,0.44,other,True,
25,distressed,Graffiti appreciation,2,0.4,other,True,
25,distressed,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
25,distressed,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Social-cognition variable: Cognitive Empathy,1,0.34,cognitive,True,
25,distressed,Kink-interest diversity,1,0.46,social,True,
25,distressed,Judging Consequences,2,0.41,cognitive,True,
25,distressed,Harmfulness,2,0.32,safety,True,
25,distressed,Affinity,4,0.85,emotion,True,
25,distressed,Abasement,2,0.31,other,True,
25,distressed,Chronic pain presence,1,0.43,other,True,
25,distressed,Initiative,2,0.54,other,True,
25,distressed,Courageousness,1,0.34,personality,True,
25,distressed,Joyfulness,5,0.83,emotion,True,
25,distressed,Suspicion,2,0.48,other,True,
25,distressed,Basophil count,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Brazenness,1,0.35,personality,True,
25,distressed,Talkativeness,1,0.43,other,True,
25,distressed,Equitableness,1,0.46,other,True,
25,distressed,Ideas generated/day,1,0.3,other,True,
25,distressed,Originality,1,0.33,other,True,
25,distressed,Fearfulness: Fear of physical dangers,4,0.83,emotion,True,
25,distressed,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Public-transport km/week,1,0.36,other,True,
25,distressed,Social Desirability Bias,1,0.35,safety,True,
25,distressed,Disagreeableness,2,0.42,personality,True,
25,distressed,Participation in Community Activities,1,0.48,social,True,
25,distressed,Impudence,1,0.47,other,True,
25,distressed,Analogies,2,0.5,other,True,
25,distressed,Clumsiness,2,0.53,other,True,
25,distressed,Tendency Toward Compromise or Confrontation,1,0.41,other,True,
25,distressed,Robotics-interaction frequency,2,0.34,other,True,
25,distressed,Casual lifestyle,2,0.45,other,True,
25,distressed,Collectedness,2,0.49,other,True,
25,distressed,Reliance on context,2,0.36,other,True,
25,distressed,Delegation skills,1,0.34,social,True,
25,distressed,Managing emotions,2,0.35,other,True,
25,distressed,Scripture memorization verses,1,0.54,other,True,
25,distressed,Conventional,1,0.53,other,True,
25,distressed,Open-source contributions,2,0.5,social,True,
25,distressed,Psychological construct: Social Conformity tendency,1,0.36,cognitive,True,
25,distressed,Individuality,1,0.37,other,True,
25,distressed,Attachment style: Secure,1,0.31,other,True,
25,distressed,Intelligence Quotient (IQ),2,0.41,cognitive,True,
25,distressed,Blog-subscriber count,1,0.32,other,True,
25,distressed,Non-Verbal Communication Skills,1,0.54,linguistic,True,
25,distressed,Drug-use history,1,0.37,other,True,
25,distressed,Commute time/day,2,0.31,other,True,
25,distressed,Decision-making speed,2,0.53,other,True,
25,distressed,Psychological construct: Excuse-Making tendency,2,0.47,cognitive,True,
25,distressed,Peer-to-peer lending usage,2,0.48,social,True,
25,distressed,Psychological construct: Eye-Contact avoidance score,1,0.51,cognitive,True,
25,distressed,Social-cognition variable: Faux Pas Recognition accuracy,2,0.46,social,True,
25,distressed,Use of Nature as a Stress Reliever,5,0.86,other,True,
25,distressed,Attitude toward learning,1,0.53,cognitive,True,
25,distressed,Honesty-humility trait score,1,0.4,other,True,
25,distressed,Digital-nomad months,1,0.43,other,True,
25,distressed,Snacking Behavior,2,0.34,other,True,
25,distressed,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
25,distressed,Cloud-backup frequency,2,0.46,other,True,
25,distressed,Learning Style,2,0.43,cognitive,True,
25,distressed,Safety compliance,1,0.34,other,True,
25,distressed,Sensationalism,2,0.45,other,True,
25,distressed,Nationality,2,0.4,other,True,
25,distressed,Drollness,2,0.48,other,True,
25,distressed,Cooperation,1,0.54,social,True,
25,distressed,Breakfast-skipping frequency,2,0.36,other,True,
25,distressed,Impulsivity,1,0.41,personality,True,
25,distressed,Museum visits/year,1,0.5,other,True,
25,distressed,Choir participation years,1,0.33,social,True,
25,distressed,Delegation Ability,1,0.54,social,True,
25,distressed,Desire to influence others,1,0.43,social,True,
25,distressed,Vivacity,1,0.36,personality,True,
25,distressed,Genialness,5,0.92,emotion,True,
25,distressed,Cognitive measure: Working Memory Index,1,0.47,cognitive,True,
25,distressed,Ethical practices,1,0.41,other,True,
25,distressed,Civility,1,0.52,social,True,
25,distressed,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Classiness,2,0.37,personality,True,
25,distressed,Control over situations,1,0.5,other,True,
25,distressed,Time outdoors/day (h),1,0.45,other,True,
25,distressed,Effeteness,2,0.33,other,True,
25,distressed,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
25,distressed,Psychological construct: Identity Diffusion level,2,0.47,cognitive,True,
25,distressed,Learning through movement,1,0.45,cognitive,True,
25,distressed,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
25,distressed,Hatefulness,1,0.42,safety,True,
25,distressed,Psychological construct: Perfectionistic Strivings,1,0.34,cognitive,True,
25,distressed,Wake-time consistency,2,0.54,other,True,
25,distressed,Social-cognition variable: Mentalizing network activation,2,0.36,cognitive,True,
25,distressed,Patriotism,2,0.35,other,True,
25,distressed,Servility,1,0.39,other,True,
25,distressed,Stress Recovery Ability,4,0.86,other,True,
25,distressed,Troubleshooting technical issues,2,0.47,other,True,
25,distressed,Defense-mechanism tendency: Introjection,2,0.45,other,True,
25,distressed,Irritability,4,0.94,emotion,True,
25,distressed,Travel-companions diversity,1,0.47,social,True,
25,distressed,Trust in others,1,0.35,social,True,
25,distressed,Gamified-finance-app usage,2,0.37,other,True,
25,distressed,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
25,distressed,Comfort with Vulnerability,2,0.52,other,True,
25,distressed,Anticipativeness,1,0.38,other,True,
25,distressed,Home-security-system presence,2,0.43,other,True,
25,distressed,HEXACO domain: Honesty-Humility,2,0.3,other,True,
25,distressed,Eating Habits (Home-Cooked vs. Eating Out),2,0.31,other,True,
25,distressed,Decision-Making Confidence,1,0.3,other,True,
25,distressed,Alignment with societal roles,2,0.45,social,True,
25,distressed,Connectedness: Belief in interconnections,2,0.49,other,True,
25,distressed,Quirkiness,2,0.32,other,True,
25,distressed,Creative resilience,2,0.35,other,True,
25,distressed,Rapid cognitive processing,2,0.42,cognitive,True,
25,distressed,Cordiality,4,0.82,emotion,True,
25,distressed,Types of Mindfulness Techniques Used,2,0.4,other,True,
25,distressed,Economic reasoning,2,0.35,cognitive,True,
25,distressed,Conformity,2,0.42,other,True,
25,distressed,Pet-enrichment activities count,1,0.34,other,True,
25,distressed,Aestheticism,2,0.44,other,True,
25,distressed,Type of Support Preferred (Emotional vs. Practical),5,0.85,emotion,True,
25,distressed,Mental Arithmetic Speed,1,0.34,cognitive,True,
25,distressed,Patience: Resistance to anger,5,0.89,emotion,True,
25,distressed,Flawlessness,1,0.34,personality,True,
25,distressed,Self-Efficacy,2,0.33,other,True,
25,distressed,Spelling Accuracy,2,0.53,linguistic,True,
25,distressed,Peacefulness,2,0.35,other,True,
25,distressed,Doggedness,1,0.45,personality,True,
25,distressed,Decency,2,0.49,personality,True,
25,distressed,Processed-food frequency,2,0.36,other,True,
26,distressed,Risktaking,1,0.42,safety,True,
26,distressed,Naivety,1,0.46,other,True,
26,distressed,Acidity,5,0.9,emotion,True,
26,distressed,Common-sense,1,0.31,other,True,
26,distressed,Hesitation,2,0.32,other,True,
26,distressed,Discontentment,4,0.9,emotion,True,
26,distressed,Overprotectiveness,2,0.32,other,True,
26,distressed,Merriness,4,0.9,emotion,True,
26,distressed,Emotionalism,4,0.91,emotion,True,
26,distressed,Self-improvement,1,0.32,other,True,
26,distressed,Statistical Reasoning,1,0.34,cognitive,True,
26,distressed,Assertiveness and control in relationships,1,0.32,personality,True,
26,distressed,Cunningness,1,0.5,other,True,
26,distressed,Adventure-Seeking Behavior,2,0.49,other,True,
26,distressed,Compassion Fatigue,4,0.93,emotion,True,
26,distressed,Moroseness,5,0.84,emotion,True,
26,distressed,Specialist,1,0.33,other,True,
26,distressed,Aloofness,1,0.43,other,True,
26,distressed,Genuine,2,0.44,personality,True,
26,distressed,Determinedness,1,0.4,personality,True,
26,distressed,Pure Challenge,2,0.49,other,True,
26,distressed,Openness,1,0.31,personality,True,
26,distressed,SelfEsteem,2,0.34,personality,True,
26,distressed,Comparing alphanumeric data,2,0.41,other,True,
26,distressed,Big-heartedness,2,0.36,other,True,
26,distressed,Compulsive activities,2,0.43,other,True,
26,distressed,Disrespect,2,0.46,other,True,
26,distressed,FSH level,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Self Perspective,2,0.54,other,True,
26,distressed,Desperation,4,0.89,emotion,True,
26,distressed,Anatomy knowledge,1,0.35,other,True,
26,distressed,Passive-Aggressive,1,0.33,safety,True,
26,distressed,Presence of Spiritual Pain,1,0.48,other,True,
26,distressed,Role of Spirituality in Community Involvement,2,0.5,social,True,
26,distressed,Structure,1,0.32,other,True,
26,distressed,Eco-tourism trips,1,0.3,other,True,
26,distressed,Chivalrousness,1,0.31,personality,True,
26,distressed,Pilgrimage participation count,1,0.45,social,True,
26,distressed,Mindfulness facet: Observing,1,0.5,other,True,
26,distressed,Submissiveness,1,0.37,personality,True,
26,distressed,Training-cycle length,2,0.53,other,True,
26,distressed,Sensitiveness,1,0.32,other,True,
26,distressed,Negative Affect Frequency,5,0.89,emotion,True,
26,distressed,Feedback-giving frequency,2,0.44,other,True,
26,distressed,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Enthusiasm,4,0.82,emotion,True,
26,distressed,Psychological construct: Social Desirability tendency,1,0.31,cognitive,True,
26,distressed,Inattentiveness,2,0.41,other,True,
26,distressed,Unassertiveness,1,0.48,personality,True,
26,distressed,Decision-making decisiveness,1,0.48,cognitive,True,
26,distressed,Sense-of-coherence score,1,0.3,cognitive,True,
26,distressed,Justice-mindedness,1,0.49,other,True,
26,distressed,Subscription count,2,0.35,other,True,
26,distressed,Depression Symptoms,4,0.8,emotion,True,
26,distressed,Spatial perception,1,0.38,cognitive,True,
26,distressed,Brevity,1,0.37,linguistic,True,
26,distressed,Orderliness,1,0.44,other,True,
26,distressed,Multiculturalism,1,0.53,social,True,
26,distressed,Creative risk-taking tendency,1,0.53,safety,True,
26,distressed,Inefficiency,1,0.46,other,True,
26,distressed,Network basics,1,0.31,other,True,
26,distressed,Alphabetical filing skills,2,0.43,other,True,
26,distressed,Work Styles,2,0.34,other,True,
26,distressed,Character strength: Perseverance,2,0.49,other,True,
26,distressed,Competition,1,0.51,other,True,
26,distressed,Logical Sequence Identification,1,0.51,cognitive,True,
26,distressed,Sustainable-transport usage,1,0.52,other,True,
26,distressed,Hardworking,2,0.47,other,True,
26,distressed,Emotional-intelligence measure: Impulsiveness,5,0.86,emotion,True,
26,distressed,Dishonesty,1,0.43,safety,True,
26,distressed,Preferred epistemology,1,0.52,cognitive,True,
26,distressed,Memory for Sounds,2,0.34,cognitive,True,
26,distressed,Sportsmanship rating,2,0.33,other,True,
26,distressed,Immaturity,2,0.44,other,True,
26,distressed,Health-literacy level,1,0.3,linguistic,True,
26,distressed,Estimating Calculations,1,0.35,other,True,
26,distressed,Depression: Feelings of sadness and hopelessness,4,0.91,emotion,True,
26,distressed,Synthesis of information,1,0.32,cognitive,True,
26,distressed,Ethical standards,1,0.39,other,True,
26,distressed,High-spiritedness,1,0.42,other,True,
26,distressed,Critical reasoning,1,0.43,cognitive,True,
26,distressed,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Collaboration,2,0.48,social,True,
26,distressed,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Social Boldness,1,0.4,personality,True,
26,distressed,Auditory memory,2,0.42,cognitive,True,
26,distressed,Organized lifestyle,1,0.46,other,True,
26,distressed,Skill-endorsements count,2,0.49,other,True,
26,distressed,Mysteriousness,2,0.51,other,True,
26,distressed,Cultural Identity,1,0.3,social,True,
26,distressed,Intrinsic Motivation,1,0.51,other,True,
26,distressed,Impartial-mindedness,2,0.36,other,True,
26,distressed,Burnout Symptoms,5,0.89,other,True,
26,distressed,Holiness,2,0.33,other,True,
26,distressed,Selfcontrol,1,0.39,personality,True,
26,distressed,SelfDirectedness,2,0.44,other,True,
26,distressed,Encouraging participation,1,0.44,social,True,
26,distressed,Impracticalness,2,0.39,other,True,
26,distressed,Meeting Deadlines,2,0.34,other,True,
26,distressed,Data Analysis,1,0.55,other,True,
26,distressed,Social Interaction Skills,1,0.48,social,True,
26,distressed,Psychoticism,2,0.39,other,True,
26,distressed,Ethical leadership rating,2,0.43,social,True,
26,distressed,Slothfulness,1,0.45,other,True,
26,distressed,Happiness,4,0.82,emotion,True,
26,distressed,Contentment Levels,4,0.85,emotion,True,
26,distressed,Neuroticism,1,0.45,personality,True,
26,distressed,Desire for excellence,2,0.46,other,True,
26,distressed,Perceiving,1,0.49,other,True,
26,distressed,Liberalism,2,0.52,other,True,
26,distressed,Inversion comfort level,1,0.41,other,True,
26,distressed,Affection,5,0.86,emotion,True,
26,distressed,Numeric Filing Skills,2,0.32,other,True,
26,distressed,Martyrdom,2,0.44,other,True,
26,distressed,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Seeking approval,2,0.42,other,True,
26,distressed,Big Five facet Openness – Artistic Interests,1,0.44,personality,True,
26,distressed,Psychological construct: Operant-Learning rate,2,0.38,cognitive,True,
26,distressed,Psychological construct: Need for Achievement level,2,0.36,cognitive,True,
26,distressed,Cantankerousness,2,0.47,other,True,
26,distressed,Material properties knowledge,2,0.4,other,True,
26,distressed,Hostility,4,0.92,emotion,True,
26,distressed,Independence,2,0.33,other,True,
26,distressed,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Well-being component: Engagement,2,0.36,other,True,
26,distressed,Need for social interaction,2,0.43,social,True,
26,distressed,Peer-collaboration hours,2,0.35,social,True,
26,distressed,Arts and Humanities,1,0.55,other,True,
26,distressed,Compassion,4,0.84,emotion,True,
26,distressed,Information Retention,2,0.3,cognitive,True,
26,distressed,Eye-contact duration,1,0.47,other,True,
26,distressed,Self-righteousness,2,0.52,other,True,
26,distressed,General Mood and Attitude,4,0.93,emotion,True,
26,distressed,Serotonin transporter availability,1,0.34,other,True,
26,distressed,Contribution to Group Goals,1,0.54,social,True,
26,distressed,Dignity,1,0.4,other,True,
26,distressed,Evaluating Solutions,2,0.44,cognitive,True,
26,distressed,Input,1,0.3,other,True,
26,distressed,Discreteness,1,0.37,other,True,
26,distressed,Character strength: Social Intelligence,2,0.39,cognitive,True,
26,distressed,Bravery,1,0.49,personality,True,
26,distressed,Childhood Experiences,1,0.44,other,True,
26,distressed,Data-sharing consent level,1,0.52,other,True,
26,distressed,Vision-check frequency,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Physical-violence exposure,1,0.38,safety,True,
26,distressed,Macronutrient ratio: fat,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Cooking and Culinary Arts,2,0.47,other,True,
26,distressed,Language use,1,0.45,linguistic,True,
26,distressed,Dance-style mastery diversity,2,0.37,social,True,
26,distressed,Satya Adherence,1,0.44,other,True,
26,distressed,Ethnocentrism,2,0.55,other,True,
26,distressed,Emotional Boundaries,5,0.92,emotion,True,
26,distressed,Creativity in solutions,1,0.31,cognitive,True,
26,distressed,Psychological construct: Hope scale,1,0.31,cognitive,True,
26,distressed,Depression (DEP),5,0.82,emotion,True,
26,distressed,Understanding Mathematical Concepts,2,0.46,cognitive,True,
26,distressed,Hypomania (Ma),1,0.53,other,True,
26,distressed,Goal-Directed Behavior,2,0.4,other,True,
26,distressed,Depth of Emotional Connections,4,0.92,emotion,True,
26,distressed,Binding foundations index,2,0.41,other,True,
26,distressed,Ego Dissolution Frequency,1,0.43,other,True,
26,distressed,Activator: Turning thoughts into action,2,0.53,other,True,
26,distressed,Exemplariness,1,0.46,other,True,
26,distressed,Frankness,2,0.34,personality,True,
26,distressed,Psychological construct: Psychological Safety climate,1,0.31,cognitive,True,
26,distressed,Psychological construct: Self-Compassion total,4,0.81,emotion,True,
26,distressed,Psychological construct: Executive-Function composite,2,0.53,cognitive,True,
26,distressed,Rebelliousness,2,0.54,personality,True,
26,distressed,Volunteer Work,2,0.33,other,True,
26,distressed,Intellect,1,0.4,other,True,
26,distressed,Use of Mathematical Formulas,2,0.47,cognitive,True,
26,distressed,Coarseness,2,0.44,other,True,
26,distressed,Sensitivity,2,0.5,other,True,
26,distressed,Divided Attention Ability,2,0.34,cognitive,True,
26,distressed,Psychological construct: Acculturative Stress score,4,0.82,cognitive,True,
26,distressed,Dauntlessness,2,0.45,personality,True,
26,distressed,Concreteness,2,0.52,other,True,
26,distressed,Hysteria (Hy),1,0.38,other,True,
26,distressed,Sentence Structure,2,0.49,linguistic,True,
26,distressed,Esteem Needs,1,0.53,personality,True,
26,distressed,Understanding mechanical concepts,1,0.33,other,True,
26,distressed,Auditory Memory Recall,1,0.38,cognitive,True,
26,distressed,Storytelling proficiency,1,0.53,linguistic,True,
26,distressed,Music-lessons years,2,0.41,other,True,
26,distressed,Warmheartedness,5,0.87,emotion,True,
26,distressed,Self-effacement,2,0.38,other,True,
26,distressed,Outspokenness,2,0.47,personality,True,
26,distressed,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Comprehension of spoken information,2,0.39,cognitive,True,
26,distressed,Blissfulness,5,0.83,emotion,True,
26,distressed,Sequential Memory Recall,1,0.43,cognitive,True,
26,distressed,Withdrawnness,2,0.3,other,True,
26,distressed,Conservatism,1,0.54,other,True,
26,distressed,Ardency,2,0.38,personality,True,
26,distressed,Aesthetic Appreciation,2,0.35,other,True,
26,distressed,Value orientation: Universalism,1,0.48,other,True,
26,distressed,Perseverance,1,0.3,other,True,
26,distressed,Regularity of Self-Reflection,1,0.4,other,True,
26,distressed,Controlling Reactions,1,0.54,safety,True,
26,distressed,Psychological construct: Cultural Intelligence – Behavioral,1,0.53,cognitive,True,
26,distressed,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
26,distressed,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Significance: Desire to make an impact,2,0.36,other,True,
26,distressed,Psychological construct: Resilience-Trait score,1,0.46,cognitive,True,
26,distressed,Boredom Susceptibility,2,0.42,other,True,
26,distressed,Psychological construct: Consummatory Pleasure scale,2,0.49,cognitive,True,
26,distressed,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Passport-stamps count,1,0.45,other,True,
26,distressed,Local-food sourcing %,2,0.48,other,True,
26,distressed,Patient care orientation,2,0.44,other,True,
26,distressed,Soft-skill training hours,1,0.35,other,True,
26,distressed,Graffiti appreciation,2,0.34,other,True,
26,distressed,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
26,distressed,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Social-cognition variable: Cognitive Empathy,2,0.33,cognitive,True,
26,distressed,Kink-interest diversity,2,0.33,social,True,
26,distressed,Judging Consequences,1,0.54,cognitive,True,
26,distressed,Harmfulness,2,0.42,safety,True,
26,distressed,Affinity,4,0.85,emotion,True,
26,distressed,Abasement,1,0.43,other,True,
26,distressed,Chronic pain presence,1,0.39,other,True,
26,distressed,Initiative,1,0.36,other,True,
26,distressed,Courageousness,2,0.38,personality,True,
26,distressed,Joyfulness,5,0.9,emotion,True,
26,distressed,Suspicion,2,0.49,other,True,
26,distressed,Basophil count,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Brazenness,2,0.41,personality,True,
26,distressed,Talkativeness,2,0.33,other,True,
26,distressed,Equitableness,2,0.33,other,True,
26,distressed,Ideas generated/day,2,0.48,other,True,
26,distressed,Originality,2,0.35,other,True,
26,distressed,Fearfulness: Fear of physical dangers,4,0.81,emotion,True,
26,distressed,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Public-transport km/week,1,0.42,other,True,
26,distressed,Social Desirability Bias,1,0.36,safety,True,
26,distressed,Disagreeableness,1,0.43,personality,True,
26,distressed,Participation in Community Activities,2,0.32,social,True,
26,distressed,Impudence,1,0.47,other,True,
26,distressed,Analogies,1,0.51,other,True,
26,distressed,Clumsiness,1,0.41,other,True,
26,distressed,Tendency Toward Compromise or Confrontation,1,0.43,other,True,
26,distressed,Robotics-interaction frequency,1,0.5,other,True,
26,distressed,Casual lifestyle,1,0.39,other,True,
26,distressed,Collectedness,1,0.42,other,True,
26,distressed,Reliance on context,2,0.35,other,True,
26,distressed,Delegation skills,2,0.51,social,True,
26,distressed,Managing emotions,2,0.35,other,True,
26,distressed,Scripture memorization verses,1,0.38,other,True,
26,distressed,Conventional,1,0.41,other,True,
26,distressed,Open-source contributions,2,0.4,social,True,
26,distressed,Psychological construct: Social Conformity tendency,1,0.53,cognitive,True,
26,distressed,Individuality,1,0.42,other,True,
26,distressed,Attachment style: Secure,1,0.33,other,True,
26,distressed,Intelligence Quotient (IQ),1,0.39,cognitive,True,
26,distressed,Blog-subscriber count,2,0.35,other,True,
26,distressed,Non-Verbal Communication Skills,2,0.52,linguistic,True,
26,distressed,Drug-use history,2,0.32,other,True,
26,distressed,Commute time/day,2,0.41,other,True,
26,distressed,Decision-making speed,2,0.53,other,True,
26,distressed,Psychological construct: Excuse-Making tendency,2,0.45,cognitive,True,
26,distressed,Peer-to-peer lending usage,1,0.55,social,True,
26,distressed,Psychological construct: Eye-Contact avoidance score,1,0.35,cognitive,True,
26,distressed,Social-cognition variable: Faux Pas Recognition accuracy,2,0.33,social,True,
26,distressed,Use of Nature as a Stress Reliever,5,0.84,other,True,
26,distressed,Attitude toward learning,2,0.31,cognitive,True,
26,distressed,Honesty-humility trait score,1,0.47,other,True,
26,distressed,Digital-nomad months,1,0.31,other,True,
26,distressed,Snacking Behavior,2,0.42,other,True,
26,distressed,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
26,distressed,Cloud-backup frequency,1,0.43,other,True,
26,distressed,Learning Style,1,0.51,cognitive,True,
26,distressed,Safety compliance,2,0.34,other,True,
26,distressed,Sensationalism,1,0.44,other,True,
26,distressed,Nationality,2,0.47,other,True,
26,distressed,Drollness,2,0.53,other,True,
26,distressed,Cooperation,1,0.46,social,True,
26,distressed,Breakfast-skipping frequency,2,0.37,other,True,
26,distressed,Impulsivity,2,0.45,personality,True,
26,distressed,Museum visits/year,2,0.45,other,True,
26,distressed,Choir participation years,2,0.34,social,True,
26,distressed,Delegation Ability,2,0.51,social,True,
26,distressed,Desire to influence others,2,0.38,social,True,
26,distressed,Vivacity,2,0.49,personality,True,
26,distressed,Genialness,4,0.93,emotion,True,
26,distressed,Cognitive measure: Working Memory Index,1,0.34,cognitive,True,
26,distressed,Ethical practices,1,0.41,other,True,
26,distressed,Civility,2,0.48,social,True,
26,distressed,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Classiness,1,0.51,personality,True,
26,distressed,Control over situations,2,0.43,other,True,
26,distressed,Time outdoors/day (h),1,0.46,other,True,
26,distressed,Effeteness,2,0.52,other,True,
26,distressed,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
26,distressed,Psychological construct: Identity Diffusion level,2,0.3,cognitive,True,
26,distressed,Learning through movement,2,0.49,cognitive,True,
26,distressed,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
26,distressed,Hatefulness,2,0.53,safety,True,
26,distressed,Psychological construct: Perfectionistic Strivings,2,0.53,cognitive,True,
26,distressed,Wake-time consistency,1,0.5,other,True,
26,distressed,Social-cognition variable: Mentalizing network activation,1,0.41,cognitive,True,
26,distressed,Patriotism,1,0.43,other,True,
26,distressed,Servility,2,0.55,other,True,
26,distressed,Stress Recovery Ability,4,0.9,other,True,
26,distressed,Troubleshooting technical issues,1,0.43,other,True,
26,distressed,Defense-mechanism tendency: Introjection,2,0.49,other,True,
26,distressed,Irritability,4,0.89,emotion,True,
26,distressed,Travel-companions diversity,2,0.51,social,True,
26,distressed,Trust in others,1,0.37,social,True,
